"start";"end";"today";"username";"site_id";"location";"_location_latitude";"_location_longitude";"_location_altitude";"_location_precision";"photo_1";"photo_1_URL";"photo_2";"photo_2_URL";"photo_3";"photo_3_URL";"photo_4";"photo_4_URL";"photo_5";"photo_5_URL";"photo_6";"photo_6_URL";"photo_6_002";"photo_6_002_URL";"photo_6_001";"photo_6_001_URL";"anvil_type";"anvil_type/stone";"anvil_type/wood";"hammer_material";"hammer_material/stone";"hammer_material/wood";"fragmentation";"weight_g";"length_mm_max";"length_mm_25";"length_mm_50";"length_mm_75";"width_mm_max";"width_mm_25";"width_mm_50";"width_mm_75";"THICKNESS";"debris_at_site";"debris_at_site/almendra";"debris_at_site/hermit_crabs";"debris_at_site/halloween_crabs";"debris_at_site/coconuts";"debris_at_site/marine_snail";"debris_at_site/river_snail";"debris_at_site/bactris_fruit";"debris_at_site/other_processed_item";"debris_at_site/astrocaryum";"site_type_size";"site_type_persistence";"Anvil_surface_inclination_degrees";"Substrate_surface_inclination_degrees";"Horizontal_distance_to_nearest_water_cm";"Vertical_distance_to_nearest_water_cm";"Horizontal_distance_to_nearest";"Is_nearest_tree_almendra";"Is_nearest_tree_almendra/yes";"Is_nearest_tree_almendra/no";"site_location";"site_location/beach";"site_location/stream_bank";"site_location/in_tree";"site_location/other";"site_location/forest";"site_location/option_6";"Scan_Y_N";"comments";"camera_at_site";"name_of_camera_trap";"ID";"What_is_the_name_of_this_site";"LOCATION";"_LOCATION_latitude";"_LOCATION_longitude";"_LOCATION_altitude";"_LOCATION_precision";"Record_your_current_location";"_Record_your_current_location_latitude";"_Record_your_current_location_longitude";"_Record_your_current_location_altitude";"_Record_your_current_location_precision";"Photo_1";"Photo_1_URL";"Photo_2";"Photo_2_URL";"Photo_3";"Photo_3_URL";"What_type_of_anvil";"What_type_of_anvil/stone";"What_type_of_anvil/wood";"Photo_4";"Photo_4_URL";"What_is_hammer_material";"What_is_hammer_material/stone";"What_is_hammer_material/wooden";"Photo_5";"Photo_5_URL";"Fragmentation_Pattern";"Photo_6";"Photo_6_URL";"ANVIL";"ANVIL/stone";"ANVIL/wood";"HAMMER";"HAMMER/stone";"HAMMER/wooden";"LENGTH_001";"FRAGMENTATION";"LENGTH_001_001";"WEIGHT";"Type_of_Debris_at_Site";"Type_of_Debris_at_Site/almendras";"Type_of_Debris_at_Site/shells";"Type_of_Debris_at_Site/halloween_crab";"Type_of_Debris_at_Site/coconut";"Type_of_Debris_at_Site/marine_snail";"Type_of_Debris_at_Site/freshwater_sna";"Type_of_Debris_at_Site/other__see_com";"LENGTH";"Site_Type";"WIDTH";"Enter_a_date_and_time";"DEBRIS_AT_SITE";"DEBRIS_AT_SITE/ALMENDRAS";"DEBRIS_AT_SITE/SHELLS";"DEBRIS_AT_SITE/HCRABS";"DEBRIS_AT_SITE/COCO";"DEBRIS_AT_SITE/MARlNE_SNAIL";"DEBRIS_AT_SITE/FRESHWATER_SNA_1";"DEBRIS_AT_SITE/NUT";"DEBRIS_AT_SITE/OTHER_PROC_ITE_1";"DEBRIS_AT_SITE/RIVER_SNAIL";"DEBRIS_AT_SITE/OTHER_PROC_ITE";"SITE_TYPE";"SITE_LOCATION";"SITE_LOCATION/beach";"SITE_LOCATION/stream_bank";"SITE_LOCATION/in_tree";"SITE_LOCATION/in_stream";"SITE_LOCATION/other";"Comments";"COMMENTS";"CAMERA_AT_SITE";"Name_of_Camera_Trap";"hardness_1_hld";"hammerstone_shape";"hammerstone_shape/spheroid";"hammerstone_shape/ovate";"hammerstone_shape/retangular";"hammerstone_shape/irregular";"hammerstone_shape/undetermined";"hardness_2_hld";"hardness_3_hld";"site_type";"hardness_4_hld";"What_is_site_type";"hardness_5_hld";"hardness_6_hld";"hardness_7_hld";"hardness_8_hld";"hardness_9_hld";"_id";"_uuid";"_submission_time";"_validation_status";"_notes";"_status";"_submitted_by";"__version__";"_tags";"_index"
"2021-07-23T10:17:48.267-05:00";"2021-07-23T10:26:58.882-05:00";"2021-07-23";"Brendan Barrett";"T01";"";"";"";"";"";"1627053524905.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F73ae01f1-3c5e-4d16-b33e-8c8e066ba951%2F1627053524905.jpg";"1627053534105.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F73ae01f1-3c5e-4d16-b33e-8c8e066ba951%2F1627053534105.jpg";"1627053546430.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F73ae01f1-3c5e-4d16-b33e-8c8e066ba951%2F1627053546430.jpg";"1627053558724.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F73ae01f1-3c5e-4d16-b33e-8c8e066ba951%2F1627053558724.jpg";"1627053576894.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F73ae01f1-3c5e-4d16-b33e-8c8e066ba951%2F1627053576894.jpg";"";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"0.0";"0";"";"";"";"0";"";"";"";"0";"other_processed_item";"0";"0";"0";"0";"0";"0";"0";"1";"";"";"";"";"";"";"";"";"";"";"";"stream_bank";"0";"1";"0";"0";"0";"0";"";"Stream south of Rio Escondido at camera site. Use gps from tracker. Unsure if tool. Unknown fruit under rock.";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ovate";"0";"1";"0";"0";"0";"";"";"";"";"2";"";"";"";"";"";"106639053";"73ae01f1-3c5e-4d16-b33e-8c8e066ba951";"2021-07-25T11:43:27";"";"";"submitted_via_web";"bjb5009";"vjuEJyy69SyMQXjDtoj5Jv";"";"11"
"2021-07-18T16:42:19.518-05:00";"2021-07-25T06:32:35.622-05:00";"2021-07-18";"Brendan Barrett";"T01";"7.2808269 -81.8203168 9.112683073821781 4.748";"7.2808269";"-81.8203168";"9.112683073821781";"4.748";"1626644603040.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F356df9a5-e354-45b7-8f9e-9a7e323b86fa%2F1626644603040.jpg";"1626644629177.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F356df9a5-e354-45b7-8f9e-9a7e323b86fa%2F1626644629177.jpg";"1626644640477.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F356df9a5-e354-45b7-8f9e-9a7e323b86fa%2F1626644640477.jpg";"1626645001616.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F356df9a5-e354-45b7-8f9e-9a7e323b86fa%2F1626645001616.jpg";"";"";"";"";"";"";"";"";"wood";"0";"1";"stone";"1";"0";"whole";"111.0";"63";"";"";"";"37";"";"";"";"29";"marine_snail";"0";"0";"0";"0";"1";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"beach";"1";"0";"0";"0";"0";"0";"";"Far out";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"retangular";"0";"0";"1";"0";"0";"";"";"";"";"1";"";"";"";"";"";"106989264";"356df9a5-e354-45b7-8f9e-9a7e323b86fa";"2021-07-27T22:13:28";"";"";"submitted_via_web";"bjb5009";"vjuEJyy69SyMQXjDtoj5Jv";"";"12"
"2021-07-19T09:53:47.624-05:00";"2021-07-25T06:33:01.720-05:00";"2021-07-19";"Brendan Barrett";"T01";"7.268006852781582 -81.81959319590533 109.328857421875 0.0";"7.268006852781582";"-81.81959319590533";"109.328857421875";"0.0";"1626706483591.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F2ada938b-cbc1-41a3-af19-8438ea8f5f74%2F1626706483591.jpg";"1626706499020.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F2ada938b-cbc1-41a3-af19-8438ea8f5f74%2F1626706499020.jpg";"1626706519677.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F2ada938b-cbc1-41a3-af19-8438ea8f5f74%2F1626706519677.jpg";"1626706534229.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F2ada938b-cbc1-41a3-af19-8438ea8f5f74%2F1626706534229.jpg";"1626706551273.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F2ada938b-cbc1-41a3-af19-8438ea8f5f74%2F1626706551273.jpg";"";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"461.0";"141";"";"";"";"105";"";"";"";"49";"almendra";"1";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"stream_bank";"0";"1";"0";"0";"0";"0";"";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ovate";"0";"1";"0";"0";"0";"";"";"";"";"2";"";"";"";"";"";"106989267";"2ada938b-cbc1-41a3-af19-8438ea8f5f74";"2021-07-27T22:13:32";"";"";"submitted_via_web";"bjb5009";"vjuEJyy69SyMQXjDtoj5Jv";"";"13"
"2021-07-19T19:09:54.083-05:00";"2022-01-14T13:05:31.732-05:00";"2021-07-19";"Brendan Barrett";"";"";"";"";"";"";"1626739942962.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F053b9e42-43d6-4a07-a3e1-bf81ed6a9d6a%2F1626739942962.jpg";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"wood";"0";"1";"stone";"1";"0";"refit";"2.0";"5";"5";"5";"5";"5";"5";"5";"5";"0";"other_processed_item";"0";"0";"0";"0";"0";"0";"0";"1";"";"";"";"";"";"";"";"";"";"";"";"option_6";"0";"0";"0";"0";"0";"1";"";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"";"";"";"1";"";"";"";"";"";"135819442";"053b9e42-43d6-4a07-a3e1-bf81ed6a9d6a";"2022-01-14T18:05:51";"";"";"submitted_via_web";"bjb5009";"vjuEJyy69SyMQXjDtoj5Jv";"";"14"
"2022-01-06T12:02:08.908-05:00";"2022-01-08T12:37:28.654-05:00";"2022-01-06";"Brendan Barrett";"T01";"7.2688802 -81.8202128 22.8304443359375 4.593";"7.2688802";"-81.8202128";"22.8304443359375";"4.593";"1641488553957.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F118dd77e-7b91-4d46-a07c-8f14d770fc0b%2F1641488553957.jpg";"1641488567894.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F118dd77e-7b91-4d46-a07c-8f14d770fc0b%2F1641488567894.jpg";"1641488580669.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F118dd77e-7b91-4d46-a07c-8f14d770fc0b%2F1641488580669.jpg";"1641488589940.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F118dd77e-7b91-4d46-a07c-8f14d770fc0b%2F1641488589940.jpg";"1641488603603.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F118dd77e-7b91-4d46-a07c-8f14d770fc0b%2F1641488603603.jpg";"";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"314.0";"80";"58";"80";"52";"69";"54";"70";"66";"45";"marine_snail hermit_crabs";"0";"1";"0";"0";"1";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"beach";"1";"0";"0";"0";"0";"0";"";"Suspected single use in intertidal, New coastal prey species, hardness=505hl";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"retangular";"0";"0";"1";"0";"0";"";"";"";"";"1";"";"";"";"";"";"135827712";"118dd77e-7b91-4d46-a07c-8f14d770fc0b";"2022-01-14T18:56:17";"";"";"submitted_via_web";"zoegold";"vjuEJyy69SyMQXjDtoj5Jv";"";"15"
"2022-01-06T12:07:56.856-05:00";"2022-01-09T21:36:31.479-05:00";"2022-01-06";"Brendan Barrett";"T02";"7.2689373 -81.8202201 21.91961669921875 4.978";"7.2689373";"-81.8202201";"21.91961669921875";"4.978";"1641488895149.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F873b8513-0f49-441e-9ac4-3647498218a0%2F1641488895149.jpg";"1641488908349.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F873b8513-0f49-441e-9ac4-3647498218a0%2F1641488908349.jpg";"1641488917432.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F873b8513-0f49-441e-9ac4-3647498218a0%2F1641488917432.jpg";"1641488941901.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F873b8513-0f49-441e-9ac4-3647498218a0%2F1641488941901.jpg";"1641488958221.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F873b8513-0f49-441e-9ac4-3647498218a0%2F1641488958221.jpg";"";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"311.0";"80";"52";"80";"67";"78";"53";"79";"69";"47";"hermit_crabs almendra";"1";"1";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"beach";"1";"0";"0";"0";"0";"0";"";"Hammer collected";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ovate";"0";"1";"0";"0";"0";"";"";"";"";"1";"";"";"";"";"";"135827755";"873b8513-0f49-441e-9ac4-3647498218a0";"2022-01-14T18:56:37";"";"";"submitted_via_web";"zoegold";"vjuEJyy69SyMQXjDtoj5Jv";"";"16"
"2022-01-07T15:17:37.726-05:00";"2022-01-08T10:08:43.729-05:00";"2022-01-07";"Brendan Barrett";"T01";"7.2823051 -81.8197959 53.4208984375 8.457";"7.2823051";"-81.8197959";"53.4208984375";"8.457";"1641586721885.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F48a5c7d1-c93b-4797-ac55-4c3c7e224491%2F1641586721885.jpg";"1641586735498.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F48a5c7d1-c93b-4797-ac55-4c3c7e224491%2F1641586735498.jpg";"1641586752786.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F48a5c7d1-c93b-4797-ac55-4c3c7e224491%2F1641586752786.jpg";"1641586765022.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F48a5c7d1-c93b-4797-ac55-4c3c7e224491%2F1641586765022.jpg";"1641586781688.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F48a5c7d1-c93b-4797-ac55-4c3c7e224491%2F1641586781688.jpg";"1641586863398.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F48a5c7d1-c93b-4797-ac55-4c3c7e224491%2F1641586863398.jpg";"1641587389298.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F48a5c7d1-c93b-4797-ac55-4c3c7e224491%2F1641587389298.jpg";"";"";"stone";"1";"0";"stone";"1";"0";"refit";"0.0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"hermit_crabs";"0";"1";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"beach";"1";"0";"0";"0";"0";"0";"";"Furthest from Tool Site so far";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"";"";"";"1";"";"";"";"";"";"135827791";"48a5c7d1-c93b-4797-ac55-4c3c7e224491";"2022-01-14T18:57:00";"";"";"submitted_via_web";"zoegold";"vjuEJyy69SyMQXjDtoj5Jv";"";"17"
"2022-01-07T15:46:38.855-05:00";"2022-01-15T12:24:33.051-05:00";"2022-01-07";"Brendan Barrett";"T02";"7.2791316 -81.8205787 46.06787109375 9.677";"7.2791316";"-81.8205787";"46.06787109375";"9.677";"1641588424388.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F668014a0-09db-4330-ab45-03e638ae1e4e%2F1641588424388.jpg";"1641588437042.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F668014a0-09db-4330-ab45-03e638ae1e4e%2F1641588437042.jpg";"1641588449240.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F668014a0-09db-4330-ab45-03e638ae1e4e%2F1641588449240.jpg";"1641588463464.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F668014a0-09db-4330-ab45-03e638ae1e4e%2F1641588463464.jpg";"";"";"";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"452";"105";"91";"101";"76";"95";"71";"95";"66";"46";"other_processed_item hermit_crabs";"0";"1";"0";"0";"0";"0";"0";"1";"";"";"";"";"";"";"";"";"";"";"";"beach";"1";"0";"0";"0";"0";"0";"";"Hermit crab debris";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"";"";"";"1";"";"";"";"";"";"135827859";"68a6a85b-e46a-4eba-a425-8f5663ea75d6";"2022-01-14T18:57:39";"";"";"submitted_via_web";"zoegold";"vjuEJyy69SyMQXjDtoj5Jv";"";"18"
"2022-01-08T11:07:16.294-05:00";"2022-01-08T12:42:11.255-05:00";"2022-01-08";"Brendan Barrett";"T01";"7.2682553 -81.8192193 21.17578125 3.9";"7.2682553";"-81.8192193";"21.17578125";"3.9";"1641658405995.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F86bfaeb7-e1d4-414b-8363-faa08152e655%2F1641658405995.jpg";"1641658442070.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F86bfaeb7-e1d4-414b-8363-faa08152e655%2F1641658442070.jpg";"1641658459011.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F86bfaeb7-e1d4-414b-8363-faa08152e655%2F1641658459011.jpg";"1641658478499.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F86bfaeb7-e1d4-414b-8363-faa08152e655%2F1641658478499.jpg";"1641658501946.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F86bfaeb7-e1d4-414b-8363-faa08152e655%2F1641658501946.jpg";"1641658522240.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F86bfaeb7-e1d4-414b-8363-faa08152e655%2F1641658522240.jpg";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"239.0";"111";"65";"106";"77";"92";"39";"78";"76";"65";"hermit_crabs";"0";"1";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"stream_bank";"0";"1";"0";"0";"0";"0";"";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"irregular";"0";"0";"0";"1";"0";"";"";"";"";"1";"";"";"";"";"";"135827910";"86bfaeb7-e1d4-414b-8363-faa08152e655";"2022-01-14T18:57:55";"";"";"submitted_via_web";"zoegold";"vjuEJyy69SyMQXjDtoj5Jv";"";"19"
"2022-01-08T11:20:22.001-05:00";"2022-01-08T11:24:47.371-05:00";"2022-01-08";"Brendan Barrett";"T02";"7.2682553 -81.8192193 21.17578125 3.9";"7.2682553";"-81.8192193";"21.17578125";"3.9";"1641658852650.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fb922a308-2c9d-48db-84f2-6df31b687f77%2F1641658852650.jpg";"1641658868817.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fb922a308-2c9d-48db-84f2-6df31b687f77%2F1641658868817.jpg";"1641658895285.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fb922a308-2c9d-48db-84f2-6df31b687f77%2F1641658895285.jpg";"1641658909452.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fb922a308-2c9d-48db-84f2-6df31b687f77%2F1641658909452.jpg";"1641658925365.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fb922a308-2c9d-48db-84f2-6df31b687f77%2F1641658925365.jpg";"";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"402.0";"121";"77";"101";"95";"104";"93";"104";"90";"78";"almendra";"1";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"stream_bank";"0";"1";"0";"0";"0";"0";"";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"";"";"";"1";"";"";"";"";"";"135827960";"b922a308-2c9d-48db-84f2-6df31b687f77";"2022-01-14T18:58:16";"";"";"submitted_via_web";"zoegold";"vjuEJyy69SyMQXjDtoj5Jv";"";"20"
